ICD9,ICD9 Label,Valid_2014,Valid_2015,AGE_AT_DIAG,SEX_COND,CC_AGE_SPLIT,CC_SEX_SPLIT,CC,Additional_CC
43401,Crbl thrmbs w infrct,Y,Y,,,,,146,
43411,Crbl emblsm w infrct,Y,Y,,,,,146,
43491,Crbl art ocl NOS w infrc,Y,Y,,,,,146,
4373,Nonrupt cerebral aneurym,Y,Y,,,,,149,
74781,Cerebrovascular anomaly,Y,Y,,,,,149,
34200,Flccd hmiplga unspf side,Y,Y,,,,,150,
34201,Flccd hmiplga domnt side,Y,Y,,,,,150,
34202,Flccd hmiplg nondmnt sde,Y,Y,,,,,150,
34210,Spstc hmiplga unspf side,Y,Y,,,,,150,
34211,Spstc hmiplga domnt side,Y,Y,,,,,150,
34212,Spstc hmiplg nondmnt sde,Y,Y,,,,,150,
34280,Ot sp hmiplga unspf side,Y,Y,,,,,150,
34281,Ot sp hmiplga domnt side,Y,Y,,,,,150,
34282,Ot sp hmiplg nondmnt sde,Y,Y,,,,,150,
34290,Unsp hemiplga unspf side,Y,Y,,,,,150,
34291,Unsp hemiplga domnt side,Y,Y,,,,,150,
34292,Unsp hmiplga nondmnt sde,Y,Y,,,,,150,
43820,Late ef-hemplga side NOS,Y,Y,,,,,150,
43821,Late ef-hemplga dom side,Y,Y,,,,,150,
43822,Late ef-hemiplga non-dom,Y,Y,,,,,150,
3442,Diplegia of upper limbs,Y,Y,,,,,151,
34430,Monplga lwr lmb unsp sde,Y,Y,,,,,151,
34431,Monplga lwr lmb dmnt sde,Y,Y,,,,,151,
34432,Mnplg lwr lmb nondmnt sd,Y,Y,,,,,151,
34440,Monplga upr lmb unsp sde,Y,Y,,,,,151,
34441,Monplga upr lmb dmnt sde,Y,Y,,,,,151,
34442,Mnplg upr lmb nondmnt sd,Y,Y,,,,,151,
3445,Monoplegia NOS,Y,Y,,,,,151,
34489,Oth spcf paralytic synd,Y,Y,,,,,151,
3449,Paralysis NOS,Y,Y,,,,,151,
43830,Late ef-mplga up lmb NOS,Y,Y,,,,,151,
43831,Late ef-mplga up lmb dom,Y,Y,,,,,151,
43832,Lt ef-mplga uplmb nondom,Y,Y,,,,,151,
43840,Lte ef-mplga low lmb NOS,Y,Y,,,,,151,
43841,Lte ef-mplga low lmb dom,Y,Y,,,,,151,
43842,Lt ef-mplga lowlmb nondm,Y,Y,,,,,151,
43850,Lt ef oth paral side NOS,Y,Y,,,,,151,
43851,Lt ef oth paral dom side,Y,Y,,,,,151,
43852,Lt ef oth parals non-dom,Y,Y,,,,,151,
43853,Lt ef oth parals-bilat,Y,Y,,,,,151,
0400,Gas gangrene,Y,Y,,,,,153,
44023,Ath ext ntv art ulcrtion,Y,Y,age >=15,,,,153,
44024,Ath ext ntv art gngrene,Y,Y,,,,,153,
7854,Gangrene,Y,Y,,,,,153,
44100,Dsct of aorta unsp site,Y,Y,,,,,154,
44101,Dsct of thoracic aorta,Y,Y,,,,,154,
44102,Dsct of abdominal aorta,Y,Y,,,,,154,
44103,Dsct of thoracoabd aorta,Y,Y,,,,,154,
4411,Ruptur thoracic aneurysm,Y,Y,,,,,154,
4413,Rupt abd aortic aneurysm,Y,Y,,,,,154,
4415,Rupt aortic aneurysm NOS,Y,Y,,,,,154,
4416,Thoracoabd aneurysm rupt,Y,Y,,,,,154,
44321,Dissect carotid artery,Y,Y,,,,,154,
44322,Dissection iliac artery,Y,Y,,,,,154,
44323,Dissection renal artery,Y,Y,,,,,154,
44324,Dissect vertebral artery,Y,Y,,,,,154,
44329,Dissection artery NEC,Y,Y,,,,,154,
44401,Saddle embolus abd aorta,Y,Y,,,,,154,
44409,Ot art emb/thrm abd aort,Y,Y,,,,,154,
4441,Thoracic aortic embolism,Y,Y,,,,,154,
44421,Upper extremity embolism,Y,Y,,,,,154,
44422,Lower extremity embolism,Y,Y,,,,,154,
44481,Iliac artery embolism,Y,Y,,,,,154,
44489,Arterial embolism NEC,Y,Y,,,,,154,
4449,Arterial embolism NOS,Y,Y,,,,,154,
44501,"Atheroembolism,upper ext",Y,Y,,,,,154,
44502,"Atheroembolism,lower ext",Y,Y,,,,,154,
44581,"Atheroembolism, kidney",Y,Y,,,,,154,
44589,"Atheroembolism, site NEC",Y,Y,,,,,154,
449,Septic arterial embolism,Y,Y,,,,,154,
5570,Ac vasc insuff intestine,Y,Y,,,age >= 2,,154,
59381,Renal vascular disorder,Y,Y,,,,,154,
9580,Air embolism,Y,Y,,,,,154,
9581,Fat embolism,Y,Y,,,,,154,
41511,Iatrogen pulm emb/infarc,Y,Y,,,,,156,
41512,Septic pulmonary embolsm,Y,Y,,,,,156,
41513,Saddle embol pulmon art,Y,Y,,,,,156,
41519,Pulm embol/infarct NEC,Y,Y,,,,,156,
4162,Chr pulmonary embolism,Y,Y,,,,,156,
45111,Femoral vein phlebitis,Y,Y,,,,,156,
45119,Deep phlebitis-leg NEC,Y,Y,,,,,156,
45181,Iliac thrombophlebitis,Y,Y,,,,,156,
45183,Phlbts deep vn up extrm,Y,Y,,,,,156,
4530,Budd-chiari syndrome,Y,Y,,,,,156,
4532,Oth inf vena cava thromb,Y,Y,,,,,156,
4533,Renal vein thrombosis,Y,Y,,,,,156,
45340,Ac DVT/embl low ext NOS,Y,Y,,,,,156,
45341,Ac DVT/emb prox low ext,Y,Y,,,,,156,
45342,Ac DVT/emb distl low ext,Y,Y,,,,,156,
45350,Ch DVT/embl low ext NOS,Y,Y,,,,,156,
45351,Ch DVT/embl prox low ext,Y,Y,,,,,156,
45352,Ch DVT/embl dstl low ext,Y,Y,,,,,156,
45372,Ch DVT/embl up ext,Y,Y,,,,,156,
45374,Ch emblsm axillary veins,Y,Y,,,,,156,
45375,Ch emblsm subclav veins,Y,Y,,,,,156,
45376,Ch embl internl jug vein,Y,Y,,,,,156,
45377,Ch embl thorac vein NEC,Y,Y,,,,,156,
45382,Ac DVT/embl up ext,Y,Y,,,,,156,
45384,Ac emblsm axillary veins,Y,Y,,,,,156,
45385,Ac embl subclav veins,Y,Y,,,,,156,
45386,Ac embl internl jug vein,Y,Y,,,,,156,
45387,Ac embl thorac vein NEC,Y,Y,,,,,156,
99684,Compl lung transplant,Y,Y,,,,,158,
V426,Lung transplant status,Y,Y,,,,,158,
27700,Cystic fibros w/o ileus,Y,Y,,,,,159,
27701,Cystic fibrosis w ileus,Y,Y,age = 0,,,,159,
27702,Cystic fibros w pul man,Y,Y,,,,,159,
27703,Cystic fibrosis w GI man,Y,Y,,,,,159,
27709,Cystic fibrosis NEC,Y,Y,,,,,159,
4910,Simple chr bronchitis,Y,Y,,,age >= 18,,160,
4911,Mucopurul chr bronchitis,Y,Y,,,age >= 18,,160,
49120,Obst chr bronc w/o exac,Y,Y,,,age >= 18,,160,
49121,Obs chr bronc w(ac) exac,Y,Y,,,age >= 18,,160,
49122,Obs chr bronc w ac bronc,Y,Y,,,age >= 18,,160,
4918,Chronic bronchitis NEC,Y,Y,,,age >= 18,,160,
4919,Chronic bronchitis NOS,Y,Y,,,age >= 18,,160,
4920,Emphysematous bleb,Y,Y,,,age >= 2,,160,
4928,Emphysema NEC,Y,Y,,,age >= 2,,160,
49320,Chronic obst asthma NOS,Y,Y,,,age >= 18,,160,
49321,Ch ob asthma w stat asth,Y,Y,,,age >= 18,,160,
49322,Ch obst asth w (ac) exac,Y,Y,,,age >= 18,,160,
4940,Bronchiectas w/o ac exac,Y,Y,,,,,160,
4941,Bronchiectasis w ac exac,Y,Y,,,,,160,
496,Chr airway obstruct NEC,Y,Y,,,age >= 2,,160,
5181,Interstitial emphysema,Y,Y,,,age >= 2,,160,
5182,Compensatory emphysema,Y,Y,,,age >= 2,,160,
4910,Simple chr bronchitis,Y,Y,,,age < 18,,161,
4911,Mucopurul chr bronchitis,Y,Y,,,age < 18,,161,
49120,Obst chr bronc w/o exac,Y,Y,,,age < 18,,161,
49121,Obs chr bronc w(ac) exac,Y,Y,,,age < 18,,161,
49122,Obs chr bronc w ac bronc,Y,Y,,,age < 18,,161,
4918,Chronic bronchitis NEC,Y,Y,,,age < 18,,161,
4919,Chronic bronchitis NOS,Y,Y,,,age < 18,,161,
49300,Extrinsic asthma NOS,Y,Y,,,,,161,
49301,Ext asthma w status asth,Y,Y,,,,,161,
49302,Ext asthma w(acute) exac,Y,Y,,,,,161,
49310,Intrinsic asthma NOS,Y,Y,,,,,161,
49311,Int asthma w status asth,Y,Y,,,,,161,
49312,Int asthma w (ac) exac,Y,Y,,,,,161,
49320,Chronic obst asthma NOS,Y,Y,,,age < 18,,161,
49321,Ch ob asthma w stat asth,Y,Y,,,age < 18,,161,
49322,Ch obst asth w (ac) exac,Y,Y,,,age < 18,,161,
49381,Exercse ind bronchospasm,Y,Y,,,,,161,
49382,Cough variant asthma,Y,Y,,,,,161,
49390,Asthma NOS,Y,Y,,,,,161,
49391,Asthma w status asthmat,Y,Y,,,,,161,
49392,Asthma NOS w (ac) exac,Y,Y,,,,,161,
135,Sarcoidosis,Y,Y,,,,,162,
4950,Farmers' lung,Y,Y,,,,,162,
4951,Bagassosis,Y,Y,,,,,162,
4952,Bird-fanciers' lung,Y,Y,,,,,162,
4953,Suberosis,Y,Y,,,,,162,
4954,Malt workers' lung,Y,Y,,,,,162,
4955,Mushroom workers' lung,Y,Y,,,,,162,
4956,Mapl bark-stripprs' lung,Y,Y,,,,,162,
4957,"""ventilation"" pneumonit",Y,Y,,,,,162,
4958,Allerg alveol/pneum NEC,Y,Y,,,,,162,
4959,Allerg alveol/pneum NOS,Y,Y,,,,,162,
500,Coal workers' pneumocon,Y,Y,age >=15,,,,162,
501,Asbestosis,Y,Y,age >=15,,,,162,
502,Silica pneumocon NEC,Y,Y,,,,,162,
503,Inorg dust pneumocon NEC,Y,Y,,,,,162,
504,Dust pneumonopathy NEC,Y,Y,,,,,162,
505,Pneumoconiosis NOS,Y,Y,,,,,162,
5060,Fum/vapor bronc/pneumon,Y,Y,,,,,162,
5061,Fum/vapor ac pulm edema,Y,Y,,,,,162,
5062,Fum/vapor up resp inflam,Y,Y,,,,,162,
5063,Fum/vap ac resp cond NEC,Y,Y,,,,,162,
5064,Fum/vapor chr resp cond,Y,Y,,,,,162,
5069,Fum/vapor resp cond NOS,Y,Y,,,,,162,
5080,Ac pul manif d/t radiat,Y,Y,,,,,162,
5081,Chr pul manif d/t radiat,Y,Y,,,,,162,
515,Postinflam pulm fibrosis,Y,Y,,,,,162,
5160,Pul alveolar proteinosis,Y,Y,,,,,162,
5161,Idio pulm hemosiderosis,Y,Y,,,,,162,
5162,Pulm alveolar microlith,Y,Y,,,,,162,
51630,Idiopath inters pneu NOS,Y,Y,,,,,162,
51631,Idiopath pulmon fibrosis,Y,Y,,,,,162,
51632,Idio non-spec inter pneu,Y,Y,,,,,162,
51633,Acute interstitial pneum,Y,Y,,,,,162,
51634,Resp brncio interst lung,Y,Y,,,,,162,
51635,Idiopth lym interst pneu,Y,Y,,,,,162,
51636,Cryptogenic organiz pneu,Y,Y,,,,,162,
51637,Desquamatv interst pneu,Y,Y,,,,,162,
5164,Lymphangioleiomyomatosis,Y,Y,,female,,,162,
5165,Adlt pul Langs cell hist,Y,Y,age >=15,,,,162,
51661,Neuroend cell hyprpl inf,Y,Y,,,,,162,
51662,Pulm interstitl glycogen,Y,Y,,,,,162,
51663,Surfactant mutation lung,Y,Y,,,,,162,
51664,Alv cap dysp w vn misaln,Y,Y,,,,,162,
51669,Oth intrst lung dis chld,Y,Y,,,,,162,
5168,Alveol pneumonopathy NEC,Y,Y,,,,,162,
5169,Alveol pneumonopathy NOS,Y,Y,,,,,162,
5171,Rheumatic pneumonia,Y,Y,,,,,162,
5172,Syst sclerosis lung dis,Y,Y,,,,,162,
5178,Lung involv in oth dis,Y,Y,,,,,162,
5183,Pulmonary eosinophilia,Y,Y,,,,,162,
5186,Alrgc brncpul asprglosis,Y,Y,,,,,162,
7707,Perinatal chr resp dis,Y,Y,,,age >= 2,,162,
0064,Amebic lung abscess,Y,Y,,,,,163,
1140,Primary coccidioidomycos,Y,Y,,,,,163,
1144,Ch pl coccidioidomycosis,Y,Y,,,,,163,
1145,Pl cocidioidomycosis NOS,Y,Y,,,,,163,
11505,Histoplasm caps pneumon,Y,Y,,,,,163,
11515,Histoplasm dub pneumonia,Y,Y,,,,,163,
11595,Histoplasmosis pneumonia,Y,Y,,,,,163,
1212,Paragonimiasis,Y,Y,,,,,163,
1221,Echinococc granul lung,Y,Y,,,,,163,
4820,K. pneumoniae pneumonia,Y,Y,,,,,163,
4821,Pseudomonal pneumonia,Y,Y,,,,,163,
48240,Staphylococcal pneu NOS,Y,Y,,,,,163,
48241,Meth sus pneum d/t Staph,Y,Y,,,,,163,
48242,Meth res pneu d/t Staph,Y,Y,,,,,163,
48249,Staph pneumonia NEC,Y,Y,,,,,163,
48281,Pneumonia anaerobes,Y,Y,,,,,163,
48282,Pneumonia e coli,Y,Y,,,,,163,
48283,Pneumo oth grm-neg bact,Y,Y,,,,,163,
48284,Legionnaires' disease,Y,Y,,,,,163,
48289,Pneumonia oth spcf bact,Y,Y,,,,,163,
4847,Pneum in oth sys mycoses,Y,Y,,,,,163,
5070,Food/vomit pneumonitis,Y,Y,,,,,163,
5071,Oil/essence pneumonitis,Y,Y,,,,,163,
5078,Solid/liq pneumonit NEC,Y,Y,,,,,163,
5100,Empyema with fistula,Y,Y,,,,,163,
5109,Empyema w/o fistula,Y,Y,,,,,163,
5130,Abscess of lung,Y,Y,,,,,163,
5131,Abscess of mediastinum,Y,Y,,,,,163,
7700,Congenital pneumonia,Y,Y,age = 0,,,,163,
77012,Meconium asp w resp symp,Y,Y,age = 0,,,,163,
77014,Amniotic asp w resp sym,Y,Y,age = 0,,,,163,
77016,Blood asp w resp sympt,Y,Y,age = 0,,,,163,
77018,NB asp w resp symp NEC,Y,Y,age = 0,,,,163,
77086,Stomach cont asp w resp,Y,Y,age = 0,,,,163,
99681,Compl kidney transplant,Y,Y,,,,,183,
V420,Kidney transplant status,Y,Y,,,,,183,
5856,End stage renal disease,Y,Y,,,,,184,
40301,Mal hyp kid w cr kid V,Y,Y,,,,,187,
40311,Ben hyp kid w cr kid V,Y,Y,,,,,187,
40391,Hyp kid NOS w cr kid V,Y,Y,,,,,187,
40402,Mal hy ht/kd st V w/o hf,Y,Y,,,,,187,
40412,Ben hy ht/kd st V w/o hf,Y,Y,,,,,187,
40492,Hy ht/kd NOS st V w/o hf,Y,Y,,,,,187,
5855,Chron kidney dis stage V,Y,Y,,,,,187,
5854,Chr kidney dis stage IV,Y,Y,,,,,188,
75314,Polycyst kid-autosom rec,Y,Y,,,,,188,
630,Hydatidiform mole,Y,Y,12 <= age <= 55,female,,,203,
63300,Abd preg w/o intrau preg,Y,Y,12 <= age <= 55,female,,,203,
63301,Abd preg w intraut preg,Y,Y,12 <= age <= 55,female,,,203,
63310,Tubal preg w/o intra prg,Y,Y,12 <= age <= 55,female,,,203,
63311,Tubal preg w intra preg,Y,Y,12 <= age <= 55,female,,,203,
63320,Ovarn preg w/o intra prg,Y,Y,12 <= age <= 55,female,,,203,
63321,Ovarian preg w intra prg,Y,Y,12 <= age <= 55,female,,,203,
63380,Ect preg NEC w/o int prg,Y,Y,12 <= age <= 55,female,,,203,
63381,Ectpc prg NEC w int preg,Y,Y,12 <= age <= 55,female,,,203,
63390,Ect preg NOS w/o int prg,Y,Y,12 <= age <= 55,female,,,203,
63391,Ectp preg NOS w int preg,Y,Y,12 <= age <= 55,female,,,203,
6390,Postabortion gu infect,Y,Y,12 <= age <= 55,female,,,203,
6391,Postabortion hemorrhage,Y,Y,12 <= age <= 55,female,,,203,
6392,Postabort pelvic damage,Y,Y,12 <= age <= 55,female,,,203,
6394,Postabort metabolic dis,Y,Y,12 <= age <= 55,female,,,203,
6398,Postabortion compl NEC,Y,Y,12 <= age <= 55,female,,,203,
6399,Postabortion compl NOS,Y,Y,12 <= age <= 55,female,,,203,
63400,Spon abor w pel inf-unsp,Y,Y,12 <= age <= 55,female,,,204,
63401,Spon abor w pelv inf-inc,Y,Y,12 <= age <= 55,female,,,204,
63402,Spon abor w pel inf-comp,Y,Y,12 <= age <= 55,female,,,204,
63410,Spon abort w hemorr-unsp,Y,Y,12 <= age <= 55,female,,,204,
63411,Spon abort w hemorr-inc,Y,Y,12 <= age <= 55,female,,,204,
63412,Spon abort w hemorr-comp,Y,Y,12 <= age <= 55,female,,,204,
63420,Spon ab w pel damag-unsp,Y,Y,12 <= age <= 55,female,,,204,
63421,Spon ab w pelv damag-inc,Y,Y,12 <= age <= 55,female,,,204,
63422,Spon ab w pel damag-comp,Y,Y,12 <= age <= 55,female,,,204,
63470,Spon ab w compl NEC-unsp,Y,Y,12 <= age <= 55,female,,,204,
63471,Spon ab w compl NEC-inc,Y,Y,12 <= age <= 55,female,,,204,
63472,Spon ab w compl NEC-comp,Y,Y,12 <= age <= 55,female,,,204,
6310,Inapp chg hCG early preg,Y,Y,12 <= age <= 55,female,,,205,
6318,Oth abn prod conception,Y,Y,12 <= age <= 55,female,,,205,
632,Missed abortion,Y,Y,12 <= age <= 55,female,,,205,
63440,Spon ab w metab dis-unsp,Y,Y,12 <= age <= 55,female,,,205,
63441,Spon ab w metab dis-inc,Y,Y,12 <= age <= 55,female,,,205,
63442,Spon ab w metab dis-comp,Y,Y,12 <= age <= 55,female,,,205,
63480,Spon ab w compl NOS-unsp,Y,Y,12 <= age <= 55,female,,,205,
63481,Spon ab w compl NOS-inc,Y,Y,12 <= age <= 55,female,,,205,
63482,Spon ab w compl NOS-comp,Y,Y,12 <= age <= 55,female,,,205,
63490,Spon abort uncompl-unsp,Y,Y,12 <= age <= 55,female,,,205,
63491,Spon abort uncompl-inc,Y,Y,12 <= age <= 55,female,,,205,
63492,Spon abort uncompl-comp,Y,Y,12 <= age <= 55,female,,,205,
63430,Spon ab w ren fail-unsp,Y,Y,12 <= age <= 55,female,,,207,
63431,Spon ab w ren fail-inc,Y,Y,12 <= age <= 55,female,,,207,
63432,Spon ab w ren fail-comp,Y,Y,12 <= age <= 55,female,,,207,
63450,Spon abort w shock-unsp,Y,Y,12 <= age <= 55,female,,,207,
63451,Spon abort w shock-inc,Y,Y,12 <= age <= 55,female,,,207,
63452,Spon abort w shock-comp,Y,Y,12 <= age <= 55,female,,,207,
63460,Spon abort w embol-unsp,Y,Y,12 <= age <= 55,female,,,207,
63461,Spon abort w embol-inc,Y,Y,12 <= age <= 55,female,,,207,
63462,Spon abort w embol-comp,Y,Y,12 <= age <= 55,female,,,207,
6393,Postabort kidney failure,Y,Y,12 <= age <= 55,female,,,207,
6395,Postabortion shock,Y,Y,12 <= age <= 55,female,,,207,
6396,Postabortion embolism,Y,Y,12 <= age <= 55,female,,,207,
64131,Coag def hemorr-deliver,Y,Y,12 <= age <= 55,female,,,207,
64250,Severe preeclamp-unspec,Y,Y,12 <= age <= 55,female,,,207,
64251,Severe preeclamp-deliver,Y,Y,12 <= age <= 55,female,,,207,
64252,Sev preeclamp-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
64254,Sev preeclamp-postpartum,Y,Y,12 <= age <= 55,female,,,207,
64260,Eclampsia-unspecified,Y,Y,12 <= age <= 55,female,,,207,
64261,Eclampsia-delivered,Y,Y,12 <= age <= 55,female,,,207,
64262,Eclampsia-deliv w p/p,Y,Y,12 <= age <= 55,female,,,207,
64264,Eclampsia-postpartum,Y,Y,12 <= age <= 55,female,,,207,
64971,Cervical shortening-del,Y,Y,12 <= age <= 55,female,,,207,
65111,Triplet pregnancy-deliv,Y,Y,12 <= age <= 55,female,,,207,
65121,Quadruplet preg-deliver,Y,Y,12 <= age <= 55,female,,,207,
65141,Triplets w fet loss-del,Y,Y,12 <= age <= 55,female,,,207,
65151,Quads w fetal loss-del,Y,Y,12 <= age <= 55,female,,,207,
65161,Mult ges w fet loss-del,Y,Y,12 <= age <= 55,female,,,207,
65171,Mult gest-fet reduct del,Y,Y,12 <= age <= 55,female,,,207,
65181,Multi gestat NEC-deliver,Y,Y,12 <= age <= 55,female,,,207,
65451,Cervical incompet-deliv,Y,Y,12 <= age <= 55,female,,,207,
65452,Cerv incompet-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
65454,Cerv incompet-postpartum,Y,Y,12 <= age <= 55,female,,,207,
65930,Septicemia in labor-unsp,Y,Y,12 <= age <= 55,female,,,207,
65931,Septicem in labor-deliv,Y,Y,12 <= age <= 55,female,,,207,
66350,Vasa previa-unspecified,Y,Y,12 <= age <= 55,female,,,207,
66351,Vasa previa-delivered,Y,Y,12 <= age <= 55,female,,,207,
66500,Prelabor rupt uter-unsp,Y,Y,12 <= age <= 55,female,,,207,
66501,Prelabor rupt uterus-del,Y,Y,12 <= age <= 55,female,,,207,
66510,Rupture uterus NOS-unsp,Y,Y,12 <= age <= 55,female,,,207,
66511,Rupture uterus NOS-deliv,Y,Y,12 <= age <= 55,female,,,207,
66800,Pulm compl in del-unspec,Y,Y,12 <= age <= 55,female,,,207,
66801,Pulm compl in del-deliv,Y,Y,12 <= age <= 55,female,,,207,
66802,Pulm complic-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
66804,Pulm complicat-postpart,Y,Y,12 <= age <= 55,female,,,207,
66810,Heart compl in del-unsp,Y,Y,12 <= age <= 55,female,,,207,
66811,Heart compl in del-deliv,Y,Y,12 <= age <= 55,female,,,207,
66812,Heart compl-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
66814,Heart complic-postpart,Y,Y,12 <= age <= 55,female,,,207,
66820,Cns compl labor/del-unsp,Y,Y,12 <= age <= 55,female,,,207,
66821,Cns compl lab/del-deliv,Y,Y,12 <= age <= 55,female,,,207,
66822,Cns complic-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
66824,Cns compl in del-postpar,Y,Y,12 <= age <= 55,female,,,207,
66910,Obstetric shock-unspec,Y,Y,12 <= age <= 55,female,,,207,
66911,Obstetric shock-deliver,Y,Y,12 <= age <= 55,female,,,207,
66912,Obstet shock-deliv w p/p,Y,Y,12 <= age <= 55,female,,,207,
66914,Obstetric shock-postpart,Y,Y,12 <= age <= 55,female,,,207,
66921,Matern hypoten syn-deliv,Y,Y,12 <= age <= 55,female,,,207,
66922,Matern hypoten-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
66930,Ac kidny fail w del-unsp,Y,Y,12 <= age <= 55,female,,,207,
66932,Ac kidney fail-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
66934,Ac kidney fail-postpart,Y,Y,12 <= age <= 55,female,,,207,
66940,Oth ob surg compl-unspec,Y,Y,12 <= age <= 55,female,,,207,
66941,Oth ob compl-delivered,Y,Y,12 <= age <= 55,female,,,207,
66942,Oth ob compl-deliv w p/p,Y,Y,12 <= age <= 55,female,,,207,
66944,Oth ob surg compl-postpa,Y,Y,12 <= age <= 55,female,,,207,
67000,Maj puerp inf NOS-unsp,Y,Y,12 <= age <= 55,female,,,207,
67002,Maj puer inf NOS-del p/p,Y,Y,12 <= age <= 55,female,,,207,
67004,Major puerp inf NOS-p/p,Y,Y,12 <= age <= 55,female,,,207,
67010,Puerp endometritis-unsp,Y,Y,12 <= age <= 55,female,,,207,
67012,Puerp endomet del w p/p,Y,Y,12 <= age <= 55,female,,,207,
67014,Puerp endomet-postpart,Y,Y,12 <= age <= 55,female,,,207,
67020,Puerperal sepsis-unsp,Y,Y,12 <= age <= 55,female,,,207,
67022,Puerprl sepsis-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
67024,Puerperl sepsis-postpart,Y,Y,12 <= age <= 55,female,,,207,
67030,Puerp septc thromb-unsp,Y,Y,12 <= age <= 55,female,,,207,
67032,Prp sptc thrmb-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
67034,Prp septc thrmb-postpart,Y,Y,12 <= age <= 55,female,,,207,
67080,Maj prp infec NEC-unspec,Y,Y,12 <= age <= 55,female,,,207,
67082,Maj prp inf NEC-dl w p/p,Y,Y,12 <= age <= 55,female,,,207,
67084,Maj puerp infec NEC-p/p,Y,Y,12 <= age <= 55,female,,,207,
67131,Deep throm antepar-deliv,Y,Y,12 <= age <= 55,female,,,207,
67140,Deep thromb postpar-unsp,Y,Y,12 <= age <= 55,female,,,207,
67142,Thromb postpar-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
67144,Deep vein thromb-postpar,Y,Y,12 <= age <= 55,female,,,207,
67151,Thrombosis NEC-delivered,Y,Y,12 <= age <= 55,female,,,207,
67152,Thromb NEC-deliv w p/p,Y,Y,12 <= age <= 55,female,,,207,
67154,Thrombosis NEC-postpart,Y,Y,12 <= age <= 55,female,,,207,
67301,Ob air embolism-deliver,Y,Y,12 <= age <= 55,female,,,207,
67302,Ob air embol-deliv w p/p,Y,Y,12 <= age <= 55,female,,,207,
67304,Ob air embolism-postpart,Y,Y,12 <= age <= 55,female,,,207,
67311,Amniotic embolism-deliv,Y,Y,12 <= age <= 55,female,,,207,
67312,Amniot embol-deliv w p/p,Y,Y,12 <= age <= 55,female,,,207,
67314,Amniotic embol-postpart,Y,Y,12 <= age <= 55,female,,,207,
67321,Pulm embol NOS-delivered,Y,Y,12 <= age <= 55,female,,,207,
67322,Pulm embol NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
67324,Pulm embol NOS-postpart,Y,Y,12 <= age <= 55,female,,,207,
67331,Ob pyemic embol-deliver,Y,Y,12 <= age <= 55,female,,,207,
67332,Ob pyem embol-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
67334,Ob pyemic embol-postpart,Y,Y,12 <= age <= 55,female,,,207,
67381,Pulmon embol NEC-deliver,Y,Y,12 <= age <= 55,female,,,207,
67382,Pulm embol NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,207,
67384,Pulmon embol NEC-postpar,Y,Y,12 <= age <= 55,female,,,207,
67400,Puerp cerebvasc dis-unsp,Y,Y,12 <= age <= 55,female,,,207,
67401,Puerp cerebvas dis-deliv,Y,Y,12 <= age <= 55,female,,,207,
67402,Cerebvas dis-deliv w p/p,Y,Y,12 <= age <= 55,female,,,207,
67404,Cerebrovasc dis-postpart,Y,Y,12 <= age <= 55,female,,,207,
67450,Peripart cardiomy-unspec,Y,Y,12 <= age <= 55,female,,,207,
67451,Peripartum cardiomy-del,Y,Y,12 <= age <= 55,female,,,207,
67452,Peripart card del w p/p,Y,Y,12 <= age <= 55,female,,,207,
67454,Peripartum card-postpart,Y,Y,12 <= age <= 55,female,,,207,
67801,Fetal hematologic-deliv,Y,Y,12 <= age <= 55,female,,,207,
67811,Fetal conjoin twins-del,Y,Y,12 <= age <= 55,female,,,207,
V275,"Del-mult birth, all live",Y,Y,12 <= age <= 55,female,,,207,
V276,"Del-mult brth, some live",Y,Y,12 <= age <= 55,female,,,207,
V277,"Del-mult birth, all sb",Y,Y,12 <= age <= 55,female,,,207,
64101,Placenta previa-deliver,Y,Y,12 <= age <= 55,female,,,208,
64111,Placenta prev hem-deliv,Y,Y,12 <= age <= 55,female,,,208,
64120,Prem separ placen-unspec,Y,Y,12 <= age <= 55,female,,,208,
64121,Prem separ placen-deliv,Y,Y,12 <= age <= 55,female,,,208,
64181,Antepartum hem NEC-deliv,Y,Y,12 <= age <= 55,female,,,208,
64191,Antepartum hem NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
64201,Essen hyperten-delivered,Y,Y,12 <= age <= 55,female,,,208,
64202,Essen hyperten-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64204,Essen hyperten-postpart,Y,Y,12 <= age <= 55,female,,,208,
64211,Renal hyperten pg-deliv,Y,Y,12 <= age <= 55,female,,,208,
64212,Renal hyperten-del p/p,Y,Y,12 <= age <= 55,female,,,208,
64214,Renal hyperten-postpart,Y,Y,12 <= age <= 55,female,,,208,
